Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t)
Fjærland - Bremuseet;SN55820;08.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;08.08.2018 20:00;0,1
Fjærland - Bremuseet;SN55820;08.08.2018 21:00;0,2
Fjærland - Bremuseet;SN55820;08.08.2018 22:00;5
Fjærland - Bremuseet;SN55820;08.08.2018 23:00;0,4
Fjærland - Bremuseet;SN55820;09.08.2018 00:00;0,1
Fjærland - Bremuseet;SN55820;09.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 15:00;0,1
Fjærland - Bremuseet;SN55820;09.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 17:00;0,1
Fjærland - Bremuseet;SN55820;09.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 19:00;0,1
Fjærland - Bremuseet;SN55820;09.08.2018 20:00;0,3
Fjærland - Bremuseet;SN55820;09.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;09.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;10.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;10.08.2018 01:00;0,2
Fjærland - Bremuseet;SN55820;10.08.2018 02:00;0,3
Fjærland - Bremuseet;SN55820;10.08.2018 03:00;0,4
Fjærland - Bremuseet;SN55820;10.08.2018 04:00;0,8
Fjærland - Bremuseet;SN55820;10.08.2018 05:00;0,7
Fjærland - Bremuseet;SN55820;10.08.2018 06:00;1,8
Fjærland - Bremuseet;SN55820;10.08.2018 07:00;1,4
Fjærland - Bremuseet;SN55820;10.08.2018 08:00;0,7
Fjærland - Bremuseet;SN55820;10.08.2018 09:00;1,3
Fjærland - Bremuseet;SN55820;10.08.2018 10:00;0,3
Fjærland - Bremuseet;SN55820;10.08.2018 11:00;0,3
Fjærland - Bremuseet;SN55820;10.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;10.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;10.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;10.08.2018 15:00;2,2
Fjærland - Bremuseet;SN55820;10.08.2018 16:00;1
Fjærland - Bremuseet;SN55820;10.08.2018 17:00;0,1
Fjærland - Bremuseet;SN55820;10.08.2018 18:00;0,4
Fjærland - Bremuseet;SN55820;10.08.2018 19:00;0,6
Fjærland - Bremuseet;SN55820;10.08.2018 20:00;0,5
Fjærland - Bremuseet;SN55820;10.08.2018 21:00;0,6
Fjærland - Bremuseet;SN55820;10.08.2018 22:00;0,5
Fjærland - Bremuseet;SN55820;10.08.2018 23:00;0,6
Fjærland - Bremuseet;SN55820;11.08.2018 00:00;1
Fjærland - Bremuseet;SN55820;11.08.2018 01:00;0,3
Fjærland - Bremuseet;SN55820;11.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 05:00;0,2
Fjærland - Bremuseet;SN55820;11.08.2018 06:00;0,8
Fjærland - Bremuseet;SN55820;11.08.2018 07:00;0,1
Fjærland - Bremuseet;SN55820;11.08.2018 08:00;0,1
Fjærland - Bremuseet;SN55820;11.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 12:00;0,1
Fjærland - Bremuseet;SN55820;11.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 14:00;0,6
Fjærland - Bremuseet;SN55820;11.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 16:00;0,2
Fjærland - Bremuseet;SN55820;11.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 18:00;0,4
Fjærland - Bremuseet;SN55820;11.08.2018 19:00;0,5
Fjærland - Bremuseet;SN55820;11.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;11.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;12.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;13.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;14.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 04:00;0,1
Fjærland - Bremuseet;SN55820;15.08.2018 05:00;0,3
Fjærland - Bremuseet;SN55820;15.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 07:00;0,4
Fjærland - Bremuseet;SN55820;15.08.2018 08:00;0,5
Fjærland - Bremuseet;SN55820;15.08.2018 09:00;0,3
Fjærland - Bremuseet;SN55820;15.08.2018 10:00;0,3
Fjærland - Bremuseet;SN55820;15.08.2018 11:00;0,1
Fjærland - Bremuseet;SN55820;15.08.2018 12:00;0,6
Fjærland - Bremuseet;SN55820;15.08.2018 13:00;0,2
Fjærland - Bremuseet;SN55820;15.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 16:00;0,1
Fjærland - Bremuseet;SN55820;15.08.2018 17:00;0,2
Fjærland - Bremuseet;SN55820;15.08.2018 18:00;0,2
Fjærland - Bremuseet;SN55820;15.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;15.08.2018 21:00;0,9
Fjærland - Bremuseet;SN55820;15.08.2018 22:00;0,9
Fjærland - Bremuseet;SN55820;15.08.2018 23:00;1
Fjærland - Bremuseet;SN55820;16.08.2018 00:00;2
Fjærland - Bremuseet;SN55820;16.08.2018 01:00;3,9
Fjærland - Bremuseet;SN55820;16.08.2018 02:00;0,1
Fjærland - Bremuseet;SN55820;16.08.2018 03:00;0,2
Fjærland - Bremuseet;SN55820;16.08.2018 04:00;2,3
Fjærland - Bremuseet;SN55820;16.08.2018 05:00;2,7
Fjærland - Bremuseet;SN55820;16.08.2018 06:00;2,1
Fjærland - Bremuseet;SN55820;16.08.2018 07:00;2,6
Fjærland - Bremuseet;SN55820;16.08.2018 08:00;2,8
Fjærland - Bremuseet;SN55820;16.08.2018 09:00;2,2
Fjærland - Bremuseet;SN55820;16.08.2018 10:00;1,8
Fjærland - Bremuseet;SN55820;16.08.2018 11:00;1,4
Fjærland - Bremuseet;SN55820;16.08.2018 12:00;1,8
Fjærland - Bremuseet;SN55820;16.08.2018 13:00;0,7
Fjærland - Bremuseet;SN55820;16.08.2018 14:00;1,6
Fjærland - Bremuseet;SN55820;16.08.2018 15:00;3,5
Fjærland - Bremuseet;SN55820;16.08.2018 16:00;2,8
Fjærland - Bremuseet;SN55820;16.08.2018 17:00;2
Fjærland - Bremuseet;SN55820;16.08.2018 18:00;1,4
Fjærland - Bremuseet;SN55820;16.08.2018 19:00;2,8
Fjærland - Bremuseet;SN55820;16.08.2018 20:00;1,6
Fjærland - Bremuseet;SN55820;16.08.2018 21:00;1
Fjærland - Bremuseet;SN55820;16.08.2018 22:00;0,2
Fjærland - Bremuseet;SN55820;16.08.2018 23:00;0,4
Fjærland - Bremuseet;SN55820;17.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 03:00;0,3
Fjærland - Bremuseet;SN55820;17.08.2018 04:00;0,4
Fjærland - Bremuseet;SN55820;17.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 06:00;0,6
Fjærland - Bremuseet;SN55820;17.08.2018 07:00;3,8
Fjærland - Bremuseet;SN55820;17.08.2018 08:00;0,7
Fjærland - Bremuseet;SN55820;17.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 11:00;0,1
Fjærland - Bremuseet;SN55820;17.08.2018 12:00;1,4
Fjærland - Bremuseet;SN55820;17.08.2018 13:00;0,2
Fjærland - Bremuseet;SN55820;17.08.2018 14:00;0,1
Fjærland - Bremuseet;SN55820;17.08.2018 15:00;0,1
Fjærland - Bremuseet;SN55820;17.08.2018 16:00;0,1
Fjærland - Bremuseet;SN55820;17.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 19:00;0,1
Fjærland - Bremuseet;SN55820;17.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;17.08.2018 22:00;0,1
Fjærland - Bremuseet;SN55820;17.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;18.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;18.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;18.08.2018 02:00;0,9
Fjærland - Bremuseet;SN55820;18.08.2018 03:00;0,1
Fjærland - Bremuseet;SN55820;18.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;18.08.2018 05:00;0,4
Fjærland - Bremuseet;SN55820;18.08.2018 06:00;0,4
Fjærland - Bremuseet;SN55820;18.08.2018 07:00;0,5
Fjærland - Bremuseet;SN55820;18.08.2018 08:00;2,2
Fjærland - Bremuseet;SN55820;18.08.2018 09:00;2,9
Fjærland - Bremuseet;SN55820;18.08.2018 10:00;3,9
Fjærland - Bremuseet;SN55820;18.08.2018 11:00;4,2
Fjærland - Bremuseet;SN55820;18.08.2018 12:00;1,8
Fjærland - Bremuseet;SN55820;18.08.2018 13:00;1,5
Fjærland - Bremuseet;SN55820;18.08.2018 14:00;1,5
Fjærland - Bremuseet;SN55820;18.08.2018 15:00;2
Fjærland - Bremuseet;SN55820;18.08.2018 16:00;1,4
Fjærland - Bremuseet;SN55820;18.08.2018 17:00;4,4
Fjærland - Bremuseet;SN55820;18.08.2018 18:00;1,7
Fjærland - Bremuseet;SN55820;18.08.2018 19:00;0,4
Fjærland - Bremuseet;SN55820;18.08.2018 20:00;1
Fjærland - Bremuseet;SN55820;18.08.2018 21:00;0,4
Fjærland - Bremuseet;SN55820;18.08.2018 22:00;0,6
Fjærland - Bremuseet;SN55820;18.08.2018 23:00;1,6
Fjærland - Bremuseet;SN55820;19.08.2018 00:00;0,7
Fjærland - Bremuseet;SN55820;19.08.2018 01:00;1,5
Fjærland - Bremuseet;SN55820;19.08.2018 02:00;0,7
Fjærland - Bremuseet;SN55820;19.08.2018 03:00;0,6
Fjærland - Bremuseet;SN55820;19.08.2018 04:00;0,6
Fjærland - Bremuseet;SN55820;19.08.2018 05:00;0,3
Fjærland - Bremuseet;SN55820;19.08.2018 06:00;0,2
Fjærland - Bremuseet;SN55820;19.08.2018 07:00;0,1
Fjærland - Bremuseet;SN55820;19.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 15:00;0,1
Fjærland - Bremuseet;SN55820;19.08.2018 16:00;0,1
Fjærland - Bremuseet;SN55820;19.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;19.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 12:00;0,1
Fjærland - Bremuseet;SN55820;20.08.2018 13:00;0,1
Fjærland - Bremuseet;SN55820;20.08.2018 14:00;0,1
Fjærland - Bremuseet;SN55820;20.08.2018 15:00;0,1
Fjærland - Bremuseet;SN55820;20.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 17:00;0,1
Fjærland - Bremuseet;SN55820;20.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;20.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;21.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 04:00;0,1
Fjærland - Bremuseet;SN55820;22.08.2018 05:00;0,4
Fjærland - Bremuseet;SN55820;22.08.2018 06:00;0,9
Fjærland - Bremuseet;SN55820;22.08.2018 07:00;2,2
Fjærland - Bremuseet;SN55820;22.08.2018 08:00;3,1
Fjærland - Bremuseet;SN55820;22.08.2018 09:00;3
Fjærland - Bremuseet;SN55820;22.08.2018 10:00;4
Fjærland - Bremuseet;SN55820;22.08.2018 11:00;4,1
Fjærland - Bremuseet;SN55820;22.08.2018 12:00;4
Fjærland - Bremuseet;SN55820;22.08.2018 13:00;3,6
Fjærland - Bremuseet;SN55820;22.08.2018 14:00;2,4
Fjærland - Bremuseet;SN55820;22.08.2018 15:00;1,8
Fjærland - Bremuseet;SN55820;22.08.2018 16:00;0,4
Fjærland - Bremuseet;SN55820;22.08.2018 17:00;0,3
Fjærland - Bremuseet;SN55820;22.08.2018 18:00;0,1
Fjærland - Bremuseet;SN55820;22.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;22.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 01:00;0,3
Fjærland - Bremuseet;SN55820;23.08.2018 02:00;0,4
Fjærland - Bremuseet;SN55820;23.08.2018 03:00;0,2
Fjærland - Bremuseet;SN55820;23.08.2018 04:00;0,3
Fjærland - Bremuseet;SN55820;23.08.2018 05:00;0,1
Fjærland - Bremuseet;SN55820;23.08.2018 06:00;0,6
Fjærland - Bremuseet;SN55820;23.08.2018 07:00;0,1
Fjærland - Bremuseet;SN55820;23.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 09:00;0,1
Fjærland - Bremuseet;SN55820;23.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 15:00;0,1
Fjærland - Bremuseet;SN55820;23.08.2018 16:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 18:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;23.08.2018 23:00;0,1
Fjærland - Bremuseet;SN55820;24.08.2018 00:00;0,3
Fjærland - Bremuseet;SN55820;24.08.2018 01:00;0,3
Fjærland - Bremuseet;SN55820;24.08.2018 02:00;0,5
Fjærland - Bremuseet;SN55820;24.08.2018 03:00;1
Fjærland - Bremuseet;SN55820;24.08.2018 04:00;0,6
Fjærland - Bremuseet;SN55820;24.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 12:00;0,2
Fjærland - Bremuseet;SN55820;24.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 14:00;0,2
Fjærland - Bremuseet;SN55820;24.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 16:00;0,1
Fjærland - Bremuseet;SN55820;24.08.2018 17:00;0,1
Fjærland - Bremuseet;SN55820;24.08.2018 18:00;0,1
Fjærland - Bremuseet;SN55820;24.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 20:00;0,1
Fjærland - Bremuseet;SN55820;24.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;24.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 03:00;0,1
Fjærland - Bremuseet;SN55820;25.08.2018 04:00;0,3
Fjærland - Bremuseet;SN55820;25.08.2018 05:00;0,2
Fjærland - Bremuseet;SN55820;25.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 10:00;0,2
Fjærland - Bremuseet;SN55820;25.08.2018 11:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 12:00;0,3
Fjærland - Bremuseet;SN55820;25.08.2018 13:00;0,5
Fjærland - Bremuseet;SN55820;25.08.2018 14:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 16:00;0,1
Fjærland - Bremuseet;SN55820;25.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 18:00;0,9
Fjærland - Bremuseet;SN55820;25.08.2018 19:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 20:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 21:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 22:00;0
Fjærland - Bremuseet;SN55820;25.08.2018 23:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 00:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 01:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 02:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 03:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 04:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 05:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 06:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 07:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 08:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 09:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 10:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 11:00;0,1
Fjærland - Bremuseet;SN55820;26.08.2018 12:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 13:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 14:00;0,4
Fjærland - Bremuseet;SN55820;26.08.2018 15:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 16:00;0,1
Fjærland - Bremuseet;SN55820;26.08.2018 17:00;0
Fjærland - Bremuseet;SN55820;26.08.2018 18:00;0,2
Fjærland - Bremuseet;SN55820;26.08.2018 19:00;0
