Navn	Stasjon	Tid(norsk normaltid)	Lufttemperatur	Relativ luftfuktighet	Vindretning	Middelvind
Fjærland - Bremuseet	SN55820	14.05.2014 01:00	6,6	70	68	2
Fjærland - Bremuseet	SN55820	14.05.2014 02:00	6,4	70	66	1,9
Fjærland - Bremuseet	SN55820	14.05.2014 03:00	5,3	74	66	2
Fjærland - Bremuseet	SN55820	14.05.2014 04:00	6,3	69	65	2
Fjærland - Bremuseet	SN55820	14.05.2014 05:00	7,3	65	74	1,9
Fjærland - Bremuseet	SN55820	14.05.2014 06:00	9,3	53	7	2,5
Fjærland - Bremuseet	SN55820	14.05.2014 07:00	8,7	53	20	1,8
Fjærland - Bremuseet	SN55820	14.05.2014 08:00	9,9	45	352	4,4
Fjærland - Bremuseet	SN55820	14.05.2014 09:00	11,1	45	9	3,4
Fjærland - Bremuseet	SN55820	14.05.2014 10:00	10,9	42	342	4,2
Fjærland - Bremuseet	SN55820	14.05.2014 11:00	12,1	35	313	3,4
Fjærland - Bremuseet	SN55820	14.05.2014 12:00	13,2	32	303	2,8
Fjærland - Bremuseet	SN55820	14.05.2014 13:00	13,6	32	338	3
Fjærland - Bremuseet	SN55820	14.05.2014 14:00	13,7	29	306	4,3
Fjærland - Bremuseet	SN55820	14.05.2014 15:00	13,7	29	300	4,3
Fjærland - Bremuseet	SN55820	14.05.2014 16:00	13,6	26	315	2,6
Fjærland - Bremuseet	SN55820	14.05.2014 17:00	13,6	24	317	2,4
Fjærland - Bremuseet	SN55820	14.05.2014 18:00	11,7	35	334	2,3
Fjærland - Bremuseet	SN55820	14.05.2014 19:00	11,3	32	316	1,8
Fjærland - Bremuseet	SN55820	14.05.2014 20:00	10,1	41	48	1,2
Fjærland - Bremuseet	SN55820	14.05.2014 21:00	8,6	46	74	1,6
Fjærland - Bremuseet	SN55820	14.05.2014 22:00	4,4	70	10	1
Fjærland - Bremuseet	SN55820	14.05.2014 23:00	2,7	77	35	0,7
Fjærland - Bremuseet	SN55820	15.05.2014 00:00	1,7	83	13	1,1
Fjærland - Bremuseet	SN55820	15.05.2014 01:00	0,9	85	27	0,6
Fjærland - Bremuseet	SN55820	15.05.2014 02:00	0,4	88	36	1,1
Fjærland - Bremuseet	SN55820	15.05.2014 03:00	0,5	89	39	0,8
Fjærland - Bremuseet	SN55820	15.05.2014 04:00	1,8	88	50	0,8
Fjærland - Bremuseet	SN55820	15.05.2014 05:00	2,3	87	36	0,5
Fjærland - Bremuseet	SN55820	15.05.2014 06:00	4,4	81	65	0,4
Fjærland - Bremuseet	SN55820	15.05.2014 07:00	6	71	231	1
Fjærland - Bremuseet	SN55820	15.05.2014 08:00	6,5	72	18	1,8
Fjærland - Bremuseet	SN55820	15.05.2014 09:00	6,1	73	328	1,8
Fjærland - Bremuseet	SN55820	15.05.2014 10:00	5,4	80	291	0,5
Fjærland - Bremuseet	SN55820	15.05.2014 11:00	5,1	80	51	0,2
Fjærland - Bremuseet	SN55820	15.05.2014 12:00	4,4	84	62	1,2
Fjærland - Bremuseet	SN55820	15.05.2014 13:00	4,6	83	11	2,1
Fjærland - Bremuseet	SN55820	15.05.2014 14:00	4,9	84	4	2,1
Fjærland - Bremuseet	SN55820	15.05.2014 15:00	5,4	82	30	1,6
Fjærland - Bremuseet	SN55820	15.05.2014 16:00	5,9	81	3	1,9
Fjærland - Bremuseet	SN55820	15.05.2014 17:00	6	83	7	2,2
Fjærland - Bremuseet	SN55820	15.05.2014 18:00	6,1	86	356	1,4
Fjærland - Bremuseet	SN55820	15.05.2014 19:00	5,9	88	25	1,3
Fjærland - Bremuseet	SN55820	15.05.2014 20:00	5,9	89	21	1,8
Fjærland - Bremuseet	SN55820	15.05.2014 21:00	5,9	90	26	1,8
Fjærland - Bremuseet	SN55820	15.05.2014 22:00	5,9	90	27	0,9
Fjærland - Bremuseet	SN55820	15.05.2014 23:00	5,8	91	359	1,4
Fjærland - Bremuseet	SN55820	16.05.2014 00:00	5,8	91	0	0
Fjærland - Bremuseet	SN55820	16.05.2014 01:00	5,9	91	101	0,5
Fjærland - Bremuseet	SN55820	16.05.2014 02:00	5,9	91	283	0,1
Fjærland - Bremuseet	SN55820	16.05.2014 03:00	6	91	94	0,3
Fjærland - Bremuseet	SN55820	16.05.2014 04:00	6,1	91	317	0,4
Fjærland - Bremuseet	SN55820	16.05.2014 05:00	6,2	91	38	0,6
Fjærland - Bremuseet	SN55820	16.05.2014 06:00	6,5	91	16	0,7
Fjærland - Bremuseet	SN55820	16.05.2014 07:00	6,7	91	26	1,3
Fjærland - Bremuseet	SN55820	16.05.2014 08:00	7,4	91	23	0,3
Fjærland - Bremuseet	SN55820	16.05.2014 09:00	7,9	90	48	0,1
Fjærland - Bremuseet	SN55820	16.05.2014 10:00	8,2	90	26	0,9
Fjærland - Bremuseet	SN55820	16.05.2014 11:00	9,1	89	53	0,1
Fjærland - Bremuseet	SN55820	16.05.2014 12:00	9,2	89	219	0,4
Fjærland - Bremuseet	SN55820	16.05.2014 13:00	9,3	91	248	0,2
Fjærland - Bremuseet	SN55820	16.05.2014 14:00	9,9	88	13	0,8
Fjærland - Bremuseet	SN55820	16.05.2014 15:00	10,2	88	39	0,6
Fjærland - Bremuseet	SN55820	16.05.2014 16:00	9,9	88	28	1,1
Fjærland - Bremuseet	SN55820	16.05.2014 17:00	10	88	346	0,6
Fjærland - Bremuseet	SN55820	16.05.2014 18:00	9,8	89	347	0,4
Fjærland - Bremuseet	SN55820	16.05.2014 19:00	9,5	90	206	1,2
Fjærland - Bremuseet	SN55820	16.05.2014 20:00	9,3	91	16	1,3
Fjærland - Bremuseet	SN55820	16.05.2014 21:00	9,3	90	72	0,6
Fjærland - Bremuseet	SN55820	16.05.2014 22:00	8,7	90	182	0,3
Fjærland - Bremuseet	SN55820	16.05.2014 23:00	8,4	91	42	0,9
Fjærland - Bremuseet	SN55820	17.05.2014 00:00	8,3	92	74	0,5
Fjærland - Bremuseet	SN55820	17.05.2014 01:00	8,2	92	6	0,8
Fjærland - Bremuseet	SN55820	17.05.2014 02:00	8,5	92	24	1,7
Fjærland - Bremuseet	SN55820	17.05.2014 03:00	8,4	92	184	1
Fjærland - Bremuseet	SN55820	17.05.2014 04:00	8,3	92	0	0
Fjærland - Bremuseet	SN55820	17.05.2014 05:00	8,2	92	9	0,8
Fjærland - Bremuseet	SN55820	17.05.2014 06:00	8,4	92	207	0,9
Fjærland - Bremuseet	SN55820	17.05.2014 07:00	8,6	92	177	1,9
Fjærland - Bremuseet	SN55820	17.05.2014 08:00	9,7	89	210	2,8
Fjærland - Bremuseet	SN55820	17.05.2014 09:00	11,8	59	190	4
Fjærland - Bremuseet	SN55820	17.05.2014 10:00	12	70	201	2,7
Fjærland - Bremuseet	SN55820	17.05.2014 11:00	13,7	51	193	3,4
Fjærland - Bremuseet	SN55820	17.05.2014 12:00	14,3	48	196	5,1
Fjærland - Bremuseet	SN55820	17.05.2014 13:00	13,9	48	201	5
Fjærland - Bremuseet	SN55820	17.05.2014 14:00	15,1	42	196	4,7
Fjærland - Bremuseet	SN55820	17.05.2014 15:00	14,5	43	188	4,3
Fjærland - Bremuseet	SN55820	17.05.2014 16:00	14,3	46	195	5,8
Fjærland - Bremuseet	SN55820	17.05.2014 17:00	14,3	45	198	5,1
Fjærland - Bremuseet	SN55820	17.05.2014 18:00	14,1	42	186	4,1
Fjærland - Bremuseet	SN55820	17.05.2014 19:00	13	53	187	2
Fjærland - Bremuseet	SN55820	17.05.2014 20:00	12,9	50	175	2
Fjærland - Bremuseet	SN55820	17.05.2014 21:00	9,8	70	8	1,1
Fjærland - Bremuseet	SN55820	17.05.2014 22:00	8,9	73	21	1,5
Fjærland - Bremuseet	SN55820	17.05.2014 23:00	8,6	77	46	1,4
Fjærland - Bremuseet	SN55820	18.05.2014 00:00	8,5	80	14	0,9
Fjærland - Bremuseet	SN55820	18.05.2014 01:00	8,4	82	2	0,2
Fjærland - Bremuseet	SN55820	18.05.2014 02:00	8,6	82	223	0,8
Fjærland - Bremuseet	SN55820	18.05.2014 03:00	8,4	84	338	1,3
Fjærland - Bremuseet	SN55820	18.05.2014 04:00	8,7	82	6	1
Fjærland - Bremuseet	SN55820	18.05.2014 05:00	8,6	84	1	1,1
Fjærland - Bremuseet	SN55820	18.05.2014 06:00	8,6	86	3	1,1
Fjærland - Bremuseet	SN55820	18.05.2014 07:00	10	82	348	1
Fjærland - Bremuseet	SN55820	18.05.2014 08:00	10,6	77	30	1
Fjærland - Bremuseet	SN55820	18.05.2014 09:00	11,8	71	15	1
Fjærland - Bremuseet	SN55820	18.05.2014 10:00	12,4	73	214	1,8
Fjærland - Bremuseet	SN55820	18.05.2014 11:00	15,2	62	212	1,2
Fjærland - Bremuseet	SN55820	18.05.2014 12:00	15,5	61	215	3,1
Fjærland - Bremuseet	SN55820	18.05.2014 13:00	16,9	56	212	1,9
Fjærland - Bremuseet	SN55820	18.05.2014 14:00	16,6	60	214	3,8
Fjærland - Bremuseet	SN55820	18.05.2014 15:00	18,5	52	209	3,8
Fjærland - Bremuseet	SN55820	18.05.2014 16:00	18,8	51	219	2,5
Fjærland - Bremuseet	SN55820	18.05.2014 17:00	20,7	35	194	1,8
Fjærland - Bremuseet	SN55820	18.05.2014 18:00	15,9	57	215	2,5
Fjærland - Bremuseet	SN55820	18.05.2014 19:00	14	65	329	1
Fjærland - Bremuseet	SN55820	18.05.2014 20:00	12,7	65	67	0,7
Fjærland - Bremuseet	SN55820	18.05.2014 21:00	10,6	73	32	0,7
Fjærland - Bremuseet	SN55820	18.05.2014 22:00	9,1	78	346	1,2
Fjærland - Bremuseet	SN55820	18.05.2014 23:00	7,4	83	38	0,4
Fjærland - Bremuseet	SN55820	19.05.2014 00:00	6,4	84	14	0,9
Fjærland - Bremuseet	SN55820	19.05.2014 01:00	6,6	86	215	0,5
Fjærland - Bremuseet	SN55820	19.05.2014 02:00	6,3	88	33	1,1
Fjærland - Bremuseet	SN55820	19.05.2014 03:00	7,1	86	24	0,6
Fjærland - Bremuseet	SN55820	19.05.2014 04:00	7,7	82	71	0,6
Fjærland - Bremuseet	SN55820	19.05.2014 05:00	7,8	86	33	0,2
Fjærland - Bremuseet	SN55820	19.05.2014 06:00	9,5	80	167	0,9
Fjærland - Bremuseet	SN55820	19.05.2014 07:00	11,2	71	12	2,2
Fjærland - Bremuseet	SN55820	19.05.2014 08:00	12,6	68	221	1,1
Fjærland - Bremuseet	SN55820	19.05.2014 09:00	12,8	72	343	0,8
Fjærland - Bremuseet	SN55820	19.05.2014 10:00	14,9	60	59	1
Fjærland - Bremuseet	SN55820	19.05.2014 11:00	14,3	62	226	1,3
Fjærland - Bremuseet	SN55820	19.05.2014 12:00	16,7	61	213	1,7
Fjærland - Bremuseet	SN55820	19.05.2014 13:00	15,2	61	219	2,4
Fjærland - Bremuseet	SN55820	19.05.2014 14:00	17,3	53	269	0,7
Fjærland - Bremuseet	SN55820	19.05.2014 15:00	16,5	57	217	2,5
Fjærland - Bremuseet	SN55820	19.05.2014 16:00	17,1	53	170	1,5
Fjærland - Bremuseet	SN55820	19.05.2014 17:00	18,7	45	124	2,1
Fjærland - Bremuseet	SN55820	19.05.2014 18:00	19,1	50	7	0,8
Fjærland - Bremuseet	SN55820	19.05.2014 19:00	17,1	56	54	1,1
Fjærland - Bremuseet	SN55820	19.05.2014 20:00	13,1	69	26	0,7
Fjærland - Bremuseet	SN55820	19.05.2014 21:00	11,6	76	18	1,2
Fjærland - Bremuseet	SN55820	19.05.2014 22:00	10	81	25	1
Fjærland - Bremuseet	SN55820	19.05.2014 23:00	7,8	85	104	0,4
Fjærland - Bremuseet	SN55820	20.05.2014 00:00	6,7	88	68	0,3
Fjærland - Bremuseet	SN55820	20.05.2014 01:00	5,7	90	2	1,2
Fjærland - Bremuseet	SN55820	20.05.2014 02:00	5,8	91	3	0,8
Fjærland - Bremuseet	SN55820	20.05.2014 03:00	4,6	91	10	1,1
Fjærland - Bremuseet	SN55820	20.05.2014 04:00	5,1	91	12	0,4
Fjærland - Bremuseet	SN55820	20.05.2014 05:00	5,3	92	11	0,7
Fjærland - Bremuseet	SN55820	20.05.2014 06:00	8	92	313	0,7
Fjærland - Bremuseet	SN55820	20.05.2014 07:00	9,5	88	4	1
Fjærland - Bremuseet	SN55820	20.05.2014 08:00	11,9	74	29	1
Fjærland - Bremuseet	SN55820	20.05.2014 09:00	12,1	76	223	1,9
Fjærland - Bremuseet	SN55820	20.05.2014 10:00	15,1	65	219	1,1
Fjærland - Bremuseet	SN55820	20.05.2014 11:00	16,8	58	220	1,6
Fjærland - Bremuseet	SN55820	20.05.2014 12:00	18,4	54	217	1,8
Fjærland - Bremuseet	SN55820	20.05.2014 13:00	20,9	41	212	1,8
Fjærland - Bremuseet	SN55820	20.05.2014 14:00	21,8	44	338	2,4
Fjærland - Bremuseet	SN55820	20.05.2014 15:00	20,6	45	346	2,4
Fjærland - Bremuseet	SN55820	20.05.2014 16:00	21,2	42	346	2,4
Fjærland - Bremuseet	SN55820	20.05.2014 17:00	21,3	43	336	1,2
Fjærland - Bremuseet	SN55820	20.05.2014 18:00	18	55	354	2,7
Fjærland - Bremuseet	SN55820	20.05.2014 19:00	17,1	57	41	1,5
Fjærland - Bremuseet	SN55820	20.05.2014 20:00	14,1	69	37	0,2
Fjærland - Bremuseet	SN55820	20.05.2014 21:00	12	74	13	1
Fjærland - Bremuseet	SN55820	20.05.2014 22:00	9,5	82	37	0,5
Fjærland - Bremuseet	SN55820	20.05.2014 23:00	8,1	87	33	0,7
Fjærland - Bremuseet	SN55820	21.05.2014 00:00	7,8	89	30	0,6
Fjærland - Bremuseet	SN55820	21.05.2014 01:00	7,2	89	24	1,4
Fjærland - Bremuseet	SN55820	21.05.2014 02:00	7,6	88	193	0,7
Fjærland - Bremuseet	SN55820	21.05.2014 03:00	6,5	90	360	0,5
Fjærland - Bremuseet	SN55820	21.05.2014 04:00	5,8	90	33	1,3
Fjærland - Bremuseet	SN55820	21.05.2014 05:00	6,2	91	3	1,4
Fjærland - Bremuseet	SN55820	21.05.2014 06:00	8,5	90	79	1,5
Fjærland - Bremuseet	SN55820	21.05.2014 07:00	10,5	83	25	0,6
Fjærland - Bremuseet	SN55820	21.05.2014 08:00	12,9	73	3	1,5
Fjærland - Bremuseet	SN55820	21.05.2014 09:00	12,5	76	199	0,7
Fjærland - Bremuseet	SN55820	21.05.2014 10:00	12,1	81	231	0,7
Fjærland - Bremuseet	SN55820	21.05.2014 11:00	11,5	88	356	2,9
Fjærland - Bremuseet	SN55820	21.05.2014 12:00	12,1	88	37	1
Fjærland - Bremuseet	SN55820	21.05.2014 13:00	12,8	85	9	1,7
Fjærland - Bremuseet	SN55820	21.05.2014 14:00	12,2	88	359	0,5
Fjærland - Bremuseet	SN55820	21.05.2014 15:00	12,9	88	75	1
Fjærland - Bremuseet	SN55820	21.05.2014 16:00	12,8	86	47	1,1
Fjærland - Bremuseet	SN55820	21.05.2014 17:00	12,5	88	244	1,1
Fjærland - Bremuseet	SN55820	21.05.2014 18:00	11,2	90	221	0,9
Fjærland - Bremuseet	SN55820	21.05.2014 19:00	11,3	91	183	0,8
Fjærland - Bremuseet	SN55820	21.05.2014 20:00	11,5	91	208	0,6
Fjærland - Bremuseet	SN55820	21.05.2014 21:00	11	91	330	0,4
Fjærland - Bremuseet	SN55820	21.05.2014 22:00	10,8	91	293	0,2
Fjærland - Bremuseet	SN55820	21.05.2014 23:00	10,8	91	10	0,7
Fjærland - Bremuseet	SN55820	22.05.2014 00:00	10,2	91	2	0,8
Fjærland - Bremuseet	SN55820	22.05.2014 01:00	10,2	92	71	0,9
Fjærland - Bremuseet	SN55820	22.05.2014 02:00	10,3	92	226	0,4
Fjærland - Bremuseet	SN55820	22.05.2014 03:00	10,1	92	268	0,2
Fjærland - Bremuseet	SN55820	22.05.2014 04:00	10,1	92	340	0,7
Fjærland - Bremuseet	SN55820	22.05.2014 05:00	10	91	345	0,2
Fjærland - Bremuseet	SN55820	22.05.2014 06:00	10,4	92	5	1,4
Fjærland - Bremuseet	SN55820	22.05.2014 07:00	10,7	91	2	2,2
Fjærland - Bremuseet	SN55820	22.05.2014 08:00	10,9	91	68	1,1
Fjærland - Bremuseet	SN55820	22.05.2014 09:00	11,5	89	117	0,3
Fjærland - Bremuseet	SN55820	22.05.2014 10:00	12,2	89	352	0,7
Fjærland - Bremuseet	SN55820	22.05.2014 11:00	11,8	90	263	0,2
Fjærland - Bremuseet	SN55820	22.05.2014 12:00	12,4	90	13	0,4
Fjærland - Bremuseet	SN55820	22.05.2014 13:00	12,9	87	6	2,2
Fjærland - Bremuseet	SN55820	22.05.2014 14:00	13,7	85	58	1,6
Fjærland - Bremuseet	SN55820	22.05.2014 15:00	13,2	84	102	2
Fjærland - Bremuseet	SN55820	22.05.2014 16:00	12,1	88	212	1,4
Fjærland - Bremuseet	SN55820	22.05.2014 17:00	13,7	86	155	0,8
Fjærland - Bremuseet	SN55820	22.05.2014 18:00	13,4	86	346	0,6
Fjærland - Bremuseet	SN55820	22.05.2014 19:00	12,1	88	218	1,5
Fjærland - Bremuseet	SN55820	22.05.2014 20:00	12,1	90	6	0,8
Fjærland - Bremuseet	SN55820	22.05.2014 21:00	12,1	90	232	0,8
Fjærland - Bremuseet	SN55820	22.05.2014 22:00	11,6	91	61	0,9
Fjærland - Bremuseet	SN55820	22.05.2014 23:00	11,9	92	173	0,7
Fjærland - Bremuseet	SN55820	23.05.2014 00:00	10,9	91	214	1,9
Fjærland - Bremuseet	SN55820	23.05.2014 01:00	9,7	92	358	1,1
Fjærland - Bremuseet	SN55820	23.05.2014 02:00	8,9	92	249	1,2
Fjærland - Bremuseet	SN55820	23.05.2014 03:00	8,6	92	71	1,1
Fjærland - Bremuseet	SN55820	23.05.2014 04:00	8	92	5	0,7
Fjærland - Bremuseet	SN55820	23.05.2014 05:00	8,6	93	101	0,7
Fjærland - Bremuseet	SN55820	23.05.2014 06:00	9,8	93	200	1,7
Fjærland - Bremuseet	SN55820	23.05.2014 07:00	10,2	92	206	2,4
Fjærland - Bremuseet	SN55820	23.05.2014 08:00	11,2	92	13	0,6
Fjærland - Bremuseet	SN55820	23.05.2014 09:00	11,8	91	216	1
Fjærland - Bremuseet	SN55820	23.05.2014 10:00	12,5	91	3	1,7
Fjærland - Bremuseet	SN55820	23.05.2014 11:00	13,2	89	97	0,7
Fjærland - Bremuseet	SN55820	23.05.2014 12:00	13,2	88	16	1,3
Fjærland - Bremuseet	SN55820	23.05.2014 13:00	11,9	90	183	1
Fjærland - Bremuseet	SN55820	23.05.2014 14:00	12,1	88	222	1,4
Fjærland - Bremuseet	SN55820	23.05.2014 15:00	13,1	89	33	0,6
Fjærland - Bremuseet	SN55820	23.05.2014 16:00	13,3	86	220	1,2
Fjærland - Bremuseet	SN55820	23.05.2014 17:00	14,1	82	226	0,8
Fjærland - Bremuseet	SN55820	23.05.2014 18:00	13	85	216	1,9
Fjærland - Bremuseet	SN55820	23.05.2014 19:00	12,4	84	218	1,4
Fjærland - Bremuseet	SN55820	23.05.2014 20:00	11,9	87	16	0,4
Fjærland - Bremuseet	SN55820	23.05.2014 21:00	11,5	89	0	0
Fjærland - Bremuseet	SN55820	23.05.2014 22:00	11,1	89	3	0,3
Fjærland - Bremuseet	SN55820	23.05.2014 23:00	10,9	89	319	0,6
Fjærland - Bremuseet	SN55820	24.05.2014 00:00	10,9	89	297	0,4
Fjærland - Bremuseet	SN55820	24.05.2014 01:00	10,4	89	183	0,8
Fjærland - Bremuseet	SN55820	24.05.2014 02:00	10,5	91	209	0,8
Fjærland - Bremuseet	SN55820	24.05.2014 03:00	10	91	112	0,5
Fjærland - Bremuseet	SN55820	24.05.2014 04:00	10,1	91	27	1,5
Fjærland - Bremuseet	SN55820	24.05.2014 05:00	10,3	91	188	1,5
Fjærland - Bremuseet	SN55820	24.05.2014 06:00	10,3	91	9	1
Fjærland - Bremuseet	SN55820	24.05.2014 07:00	10,5	91	28	0,7
Fjærland - Bremuseet	SN55820	24.05.2014 08:00	10,7	91	40	1
Fjærland - Bremuseet	SN55820	24.05.2014 09:00	11	90	91	0,6
Fjærland - Bremuseet	SN55820	24.05.2014 10:00	12	87	18	1,5
Fjærland - Bremuseet	SN55820	24.05.2014 11:00	13,4	80	102	0,6
Fjærland - Bremuseet	SN55820	24.05.2014 12:00	14,6	75	237	0,9
Fjærland - Bremuseet	SN55820	24.05.2014 13:00	15,1	74	25	1,3
Fjærland - Bremuseet	SN55820	24.05.2014 14:00	16	64	354	1,8
Fjærland - Bremuseet	SN55820	24.05.2014 15:00	17,3	56	343	1,5
Fjærland - Bremuseet	SN55820	24.05.2014 16:00	18	57	292	0,8
Fjærland - Bremuseet	SN55820	24.05.2014 17:00	18,7	51	347	1
Fjærland - Bremuseet	SN55820	24.05.2014 18:00	16,1	72	260	0,3
Fjærland - Bremuseet	SN55820	24.05.2014 19:00	15	74	169	0,4
Fjærland - Bremuseet	SN55820	24.05.2014 20:00	11,6	80	292	0,3
Fjærland - Bremuseet	SN55820	24.05.2014 21:00	9,2	84	36	1,2
Fjærland - Bremuseet	SN55820	24.05.2014 22:00	8,6	89	306	0,3
Fjærland - Bremuseet	SN55820	24.05.2014 23:00	6,8	90	351	0,8
Fjærland - Bremuseet	SN55820	25.05.2014 00:00	5,4	89	33	1
Fjærland - Bremuseet	SN55820	25.05.2014 01:00	5,3	91	350	0,1
Fjærland - Bremuseet	SN55820	25.05.2014 02:00	3,4	91	30	1,3
Fjærland - Bremuseet	SN55820	25.05.2014 03:00	4,3	92	51	0,8
Fjærland - Bremuseet	SN55820	25.05.2014 04:00	2,5	92	7	1,1
Fjærland - Bremuseet	SN55820	25.05.2014 05:00	3,4	93	29	0,8
Fjærland - Bremuseet	SN55820	25.05.2014 06:00	4,3	92	15	0,4
Fjærland - Bremuseet	SN55820	25.05.2014 07:00	6,4	92	31	0,9
Fjærland - Bremuseet	SN55820	25.05.2014 08:00	8,8	90	39	0,6
Fjærland - Bremuseet	SN55820	25.05.2014 09:00	11,1	79	359	1
Fjærland - Bremuseet	SN55820	25.05.2014 10:00	11,1	80	211	2,9
Fjærland - Bremuseet	SN55820	25.05.2014 11:00	13,6	71	215	2,1
Fjærland - Bremuseet	SN55820	25.05.2014 12:00	15	66	208	3
Fjærland - Bremuseet	SN55820	25.05.2014 13:00	16,1	57	213	3,1
Fjærland - Bremuseet	SN55820	25.05.2014 14:00	16,5	58	217	2,6
Fjærland - Bremuseet	SN55820	25.05.2014 15:00	15,8	62	214	4,1
Fjærland - Bremuseet	SN55820	25.05.2014 16:00	16,8	57	213	4,1
Fjærland - Bremuseet	SN55820	25.05.2014 17:00	17,4	56	221	5,5
Fjærland - Bremuseet	SN55820	25.05.2014 18:00	15,7	64	227	5,1
Fjærland - Bremuseet	SN55820	25.05.2014 19:00	16	64	163	0,9
Fjærland - Bremuseet	SN55820	25.05.2014 20:00	14,8	71	59	0,6
Fjærland - Bremuseet	SN55820	25.05.2014 21:00	13	81	172	0,2
Fjærland - Bremuseet	SN55820	25.05.2014 22:00	11,3	83	78	0,2
Fjærland - Bremuseet	SN55820	25.05.2014 23:00	9,8	86	121	0,3
Fjærland - Bremuseet	SN55820	26.05.2014 00:00	9	88	67	0,3
Fjærland - Bremuseet	SN55820	26.05.2014 01:00	9,8	89	5	0,4
Fjærland - Bremuseet	SN55820	26.05.2014 02:00	9,6	89	46	0,3
Fjærland - Bremuseet	SN55820	26.05.2014 03:00	9,9	87	79	0,5
Fjærland - Bremuseet	SN55820	26.05.2014 04:00	11,3	73	217	2,8
Fjærland - Bremuseet	SN55820	26.05.2014 05:00	11,3	71	221	3
Fjærland - Bremuseet	SN55820	26.05.2014 06:00	11,7	71	341	1
Fjærland - Bremuseet	SN55820	26.05.2014 07:00	11,8	74	59	0,5
Fjærland - Bremuseet	SN55820	26.05.2014 08:00	12,4	62	195	3,9
Fjærland - Bremuseet	SN55820	26.05.2014 09:00	12,6	62	217	1,5
Fjærland - Bremuseet	SN55820	26.05.2014 10:00	13	58	232	1,6
Fjærland - Bremuseet	SN55820	26.05.2014 11:00	13,5	59	206	2,7
Fjærland - Bremuseet	SN55820	26.05.2014 12:00	15,4	52	204	4,2
Fjærland - Bremuseet	SN55820	26.05.2014 13:00	16,2	50	206	4,2
Fjærland - Bremuseet	SN55820	26.05.2014 14:00	16,3	51	207	4
Fjærland - Bremuseet	SN55820	26.05.2014 15:00	16,8	47	208	3,2
Fjærland - Bremuseet	SN55820	26.05.2014 16:00	16,7	53	212	3,6
Fjærland - Bremuseet	SN55820	26.05.2014 17:00	16	52	222	4
Fjærland - Bremuseet	SN55820	26.05.2014 18:00	14,6	59	222	2,5
Fjærland - Bremuseet	SN55820	26.05.2014 19:00	12,7	67	220	2
Fjærland - Bremuseet	SN55820	26.05.2014 20:00	10,7	80	0	0
Fjærland - Bremuseet	SN55820	26.05.2014 21:00	8,6	85	26	0,9
Fjærland - Bremuseet	SN55820	26.05.2014 22:00	7,4	89	46	0,4
Fjærland - Bremuseet	SN55820	26.05.2014 23:00	6,3	88	72	0,8
Fjærland - Bremuseet	SN55820	27.05.2014 00:00	5,8	91	33	1,4
Fjærland - Bremuseet	SN55820	27.05.2014 01:00	4,8	90	0	0
Fjærland - Bremuseet	SN55820	27.05.2014 02:00	4	91	32	1,5
Fjærland - Bremuseet	SN55820	27.05.2014 03:00	3,4	92	30	0,9
Fjærland - Bremuseet	SN55820	27.05.2014 04:00	3,7	92	21	0,8
Fjærland - Bremuseet	SN55820	27.05.2014 05:00	3,8	92	45	0,5
Fjærland - Bremuseet	SN55820	27.05.2014 06:00	5	92	358	1
Fjærland - Bremuseet	SN55820	27.05.2014 07:00	7,7	92	14	1,3
Fjærland - Bremuseet	SN55820	27.05.2014 08:00	10,1	81	20	1,1
Fjærland - Bremuseet	SN55820	27.05.2014 09:00	13,8	64	16	0,6
Fjærland - Bremuseet	SN55820	27.05.2014 10:00	13,8	69	223	1,8
Fjærland - Bremuseet	SN55820	27.05.2014 11:00	17,2	52	227	1,2
Fjærland - Bremuseet	SN55820	27.05.2014 12:00	17,9	54	219	2,2
Fjærland - Bremuseet	SN55820	27.05.2014 13:00	19,2	51	236	1,9
Fjærland - Bremuseet	SN55820	27.05.2014 14:00	21,2	44	223	1,3
Fjærland - Bremuseet	SN55820	27.05.2014 15:00	22,2	39	215	2,2
Fjærland - Bremuseet	SN55820	27.05.2014 16:00	22,7	39	345	1,9
Fjærland - Bremuseet	SN55820	27.05.2014 17:00	22,6	35	351	1,4
Fjærland - Bremuseet	SN55820	27.05.2014 18:00	20,6	41	343	3,2
Fjærland - Bremuseet	SN55820	27.05.2014 19:00	16,7	58	343	1
Fjærland - Bremuseet	SN55820	27.05.2014 20:00	15,1	64	23	0,6
Fjærland - Bremuseet	SN55820	27.05.2014 21:00	12,5	76	352	0,8
Fjærland - Bremuseet	SN55820	27.05.2014 22:00	10,2	82	5	0,9
Fjærland - Bremuseet	SN55820	27.05.2014 23:00	8,6	84	63	0,2
Fjærland - Bremuseet	SN55820	28.05.2014 00:00	7,7	89	21	0,6
Fjærland - Bremuseet	SN55820	28.05.2014 01:00	7,5	88	64	1,1
Fjærland - Bremuseet	SN55820	28.05.2014 02:00	6,5	89	6	1,2
Fjærland - Bremuseet	SN55820	28.05.2014 03:00	6,2	89	12	1,1
Fjærland - Bremuseet	SN55820	28.05.2014 04:00	6,5	87	21	0,9
Fjærland - Bremuseet	SN55820	28.05.2014 05:00	7,3	88	17	0,7
Fjærland - Bremuseet	SN55820	28.05.2014 06:00	7,3	87	360	0,6
Fjærland - Bremuseet	SN55820	28.05.2014 07:00	9,5	83	41	1,2
